Gene,Average Log FC,p value,Adjusted                p value ,Subluster
AT1G18840,0.55,3.56426E-17,5.46936E-13,5
AT5G48230,0.55,3.03734E-11,4.66079E-07,5
AT2G20080,0.55,5.23089E-12,8.02679E-08,5
AT5G65430,0.55,6.06749E-13,9.31057E-09,5
AT3G56460,0.55,7.80573E-19,1.19779E-14,5
AT1G48240,0.55,3.35978E-20,5.15558E-16,5
AT2G33470,0.55,2.92587E-16,4.48974E-12,5
AT5G59070,0.55,1.4192E-19,2.17777E-15,5
AT1G33230,0.54,2.13791E-22,3.28062E-18,5
AT5G24620,0.54,3.02671E-17,4.64449E-13,5
AT1G72680,0.54,2.84318E-16,4.36285E-12,5
AT2G44190,0.54,3.04857E-18,4.67802E-14,5
AT3G12610,0.54,1.71871E-09,2.63736E-05,5
AT2G36200,0.54,4.15596E-16,6.37732E-12,5
AT1G04750,0.54,1.5388E-15,2.36129E-11,5
AT5G42330,0.54,2.72244E-10,4.17758E-06,5
AT1G79340,0.54,1.4219E-10,2.18191E-06,5
AT3G27210,0.54,2.8081E-11,4.30903E-07,5
AT5G22630,0.54,6.67881E-08,0.001024863,5
AT1G01490,0.54,6.13388E-13,9.41244E-09,5
AT1G63300,0.53,8.8042E-16,1.351E-11,5
AT5G20900,0.53,3.35216E-12,5.14389E-08,5
AT4G25250,0.53,3.30127E-15,5.0658E-11,5
AT4G38430,0.53,1.15671E-17,1.77497E-13,5
AT1G13640,0.53,1.57983E-16,2.42424E-12,5
AT2G41475,0.53,1.55704E-10,2.38928E-06,5
AT1G72250,0.53,6.57415E-13,1.0088E-08,5
AT4G11080,0.53,7.64706E-08,0.001173441,5
AT1G20980,0.53,4.79546E-18,7.35864E-14,5
AT5G48500,0.53,8.32624E-15,1.27766E-10,5
AT2G35470,0.53,9.60385E-17,1.47371E-12,5
AT2G39530,0.53,1.87105E-11,2.87112E-07,5
AT5G05180,0.53,2.08569E-10,3.20049E-06,5
AT2G38620,0.53,2.0378E-13,3.12701E-09,5
AT5G56170,0.53,9.3264E-14,1.43114E-09,5
AT3G20510,0.53,1.85613E-13,2.84823E-09,5
AT4G08230,0.53,1.09674E-14,1.68295E-10,5
AT1G70850,0.53,3.46256E-12,5.3133E-08,5
AT5G63650,0.53,4.76412E-20,7.31054E-16,5
AT1G64980,0.52,3.83352E-14,5.88253E-10,5
AT5G40230,0.52,1.00475E-19,1.54178E-15,5
AT4G29160,0.52,2.50975E-16,3.85121E-12,5
AT1G69295,0.52,2.20612E-13,3.38529E-09,5
AT1G22440,0.52,7.17036E-11,1.10029E-06,5
AT5G19250,0.52,4.27481E-09,6.5597E-05,5
AT3G60410,0.52,1.40496E-24,2.15592E-20,5
AT5G58750,0.52,7.48491E-19,1.14856E-14,5
AT5G57655,0.52,8.39102E-15,1.2876E-10,5
AT2G29430,0.52,6.30785E-17,9.6794E-13,5
AT1G35160,0.52,1.0814E-16,1.65941E-12,5
AT5G22360,0.52,1.19341E-22,1.83129E-18,5
AT5G26940,0.52,5.32165E-29,8.16607E-25,5
AT3G13930,0.52,1.53749E-18,2.35927E-14,5
AT2G46500,0.52,1.41688E-16,2.17421E-12,5
AT2G43630,0.52,2.81746E-21,4.3234E-17,5
AT4G03560,0.52,3.369E-21,5.16972E-17,5
AT4G38950,0.52,1.3998E-23,2.148E-19,5
AT5G17380,0.51,1.36145E-14,2.08915E-10,5
AT3G62270,0.51,4.7518E-19,7.29164E-15,5
AT5G06370,0.51,2.86574E-13,4.39747E-09,5
AT2G14820,0.51,6.25234E-17,9.59421E-13,5
AT1G76340,0.51,1.15341E-21,1.7699E-17,5
AT4G15470,0.51,5.84622E-13,8.97103E-09,5
AT3G62280,0.51,9.26153E-17,1.42118E-12,5
AT5G19290,0.51,9.0866E-18,1.39434E-13,5
AT4G36210,0.51,1.13317E-25,1.73885E-21,5
AT5G18480,0.51,4.83113E-17,7.41337E-13,5
AT4G35840,0.51,3.3542E-20,5.14703E-16,5
AT1G45688,0.51,2.16987E-14,3.32966E-10,5
AT4G28230,0.51,5.19744E-11,7.97547E-07,5
AT4G23650,0.51,1.80169E-15,2.7647E-11,5
AT4G29680,0.51,5.04652E-14,7.74388E-10,5
AT2G19760,0.50,2.78278E-11,4.27018E-07,5
AT4G17240,0.50,9.43841E-16,1.44832E-11,5
AT3G52060,0.50,6.44865E-15,9.89546E-11,5
AT2G20360,0.50,4.99977E-14,7.67214E-10,5
AT5G20950,0.50,5.70848E-12,8.75966E-08,5
AT2G27190,0.50,3.89416E-18,5.97559E-14,5
AT1G61250,0.50,1.53481E-17,2.35516E-13,5
AT1G53633,0.50,3.40561E-12,5.22592E-08,5
AT5G18170,0.50,5.2255E-10,8.01853E-06,5
AT2G20635,0.50,7.29683E-18,1.1197E-13,5
AT4G00730,0.50,2.0667E-09,3.17136E-05,5
AT3G22850,0.50,7.81427E-13,1.1991E-08,5
AT1G22300,0.50,1.42322E-14,2.18393E-10,5
AT5G44040,0.50,1.84727E-10,2.83464E-06,5
AT3G29360,0.50,6.97504E-13,1.07032E-08,5
AT1G78900,0.50,4.27243E-09,6.55604E-05,5
AT5G57330,0.50,3.40499E-21,5.22495E-17,5
AT1G73655,0.50,8.86845E-17,1.36086E-12,5
AT5G20070,0.50,3.89922E-21,5.98335E-17,5
AT2G44350,0.50,2.68003E-20,4.11251E-16,5
AT4G34480,0.50,1.41472E-15,2.17089E-11,5
AT1G50660,0.50,6.14883E-14,9.43538E-10,5
AT5G64130,0.49,1.87285E-08,0.000287389,5
AT2G05920,0.49,6.06062E-13,9.30003E-09,5
AT5G27920,0.49,4.22026E-19,6.47599E-15,5
AT3G10410,0.49,6.49796E-18,9.97112E-14,5
AT5G15470,0.49,3.89229E-16,5.97272E-12,5
AT2G22670,0.49,1.27854E-10,1.96191E-06,5
AT1G76560,0.49,8.94406E-18,1.37247E-13,5
AT2G47470,0.49,4.35752E-10,6.68661E-06,5
AT3G21865,0.49,1.81916E-13,2.7915E-09,5
AT1G30630,0.49,2.71121E-10,4.16035E-06,5
AT4G14640,0.49,8.51907E-13,1.30725E-08,5
AT1G08830,0.49,1.20397E-07,0.00184749,5
AT3G52990,0.49,2.47102E-11,3.79177E-07,5
AT1G15570,0.49,5.78626E-19,8.87902E-15,5
AT5G62770,0.49,1.40037E-14,2.14887E-10,5
AT5G58290,0.49,2.55466E-11,3.92013E-07,5
AT2G39518,0.49,6.99976E-09,0.000107411,5
AT4G39840,0.48,1.16183E-13,1.78283E-09,5
AT5G04870,0.48,2.69688E-22,4.13837E-18,5
AT2G30110,0.48,3.38311E-19,5.19138E-15,5
AT5G39320,0.48,5.77296E-08,0.000885861,5
AT3G08610,0.48,2.71469E-10,4.1657E-06,5
AT4G21270,0.48,2.74299E-13,4.20912E-09,5
AT3G48000,0.48,1.73891E-09,2.66836E-05,5
AT3G46600,0.48,6.003E-08,0.00092116,5
AT1G06390,0.48,2.32506E-17,3.56781E-13,5
AT3G59440,0.48,1.05604E-09,1.6205E-05,5
AT4G36920,0.48,1.10881E-15,1.70147E-11,5
AT3G51550,0.48,1.05707E-13,1.62208E-09,5
AT1G01940,0.48,1.17266E-21,1.79945E-17,5
AT3G55760,0.48,4.02272E-16,6.17286E-12,5
AT2G15570,0.48,4.12529E-15,6.33025E-11,5
AT2G17290,0.48,2.19307E-19,3.36527E-15,5
AT3G50530,0.48,7.79057E-16,1.19546E-11,5
AT4G26470,0.48,1.1522E-17,1.76805E-13,5
AT5G10480,0.48,1.56226E-19,2.39728E-15,5
AT2G20990,0.48,5.92236E-13,9.08787E-09,5
AT2G20760,0.48,3.97713E-09,6.10291E-05,5
AT4G26140,0.48,7.83318E-16,1.202E-11,5
AT1G50560,0.48,1.37145E-14,2.10448E-10,5
AT2G35680,0.47,3.71064E-14,5.69398E-10,5
AT1G69850,0.47,1.15967E-15,1.77952E-11,5
AT2G27010,0.47,1.05549E-18,1.61965E-14,5
AT5G19590,0.47,1.13072E-13,1.7351E-09,5
AT5G03870,0.47,3.25862E-07,0.005000355,5
AT3G49800,0.47,1.58274E-14,2.42871E-10,5
AT1G23780,0.47,2.20555E-15,3.38441E-11,5
AT2G33120,0.47,7.29802E-15,1.11988E-10,5
AT2G43980,0.47,1.13521E-20,1.74198E-16,5
AT2G36380,0.47,6.70346E-12,1.02865E-07,5
AT3G01390,0.47,4.87378E-09,7.47881E-05,5
AT1G61450,0.47,9.7352E-08,0.001493866,5
AT3G14540,0.47,2.73247E-12,4.19298E-08,5
AT4G39630,0.47,1.95149E-16,2.99457E-12,5
AT1G27350,0.47,2.0882E-08,0.000320434,5
AT5G51840,0.47,8.44609E-17,1.29605E-12,5
AT2G46490,0.47,1.57659E-07,0.002419284,5
AT3G05420,0.47,4.85837E-17,7.45517E-13,5
AT1G32790,0.47,8.41569E-13,1.29139E-08,5
AT1G06130,0.47,5.45245E-22,8.36678E-18,5
AT1G65980,0.46,3.36951E-11,5.17052E-07,5
AT5G67420,0.46,1.48049E-12,2.27182E-08,5
AT1G75950,0.46,1.58842E-15,2.43743E-11,5
AT1G26870,0.46,1.00343E-11,1.53976E-07,5
AT2G44310,0.46,6.78199E-09,0.00010407,5
AT1G23790,0.46,5.94039E-15,9.11553E-11,5
AT3G48140,0.46,5.35558E-12,8.21814E-08,5
AT1G62422,0.46,4.53247E-14,6.95508E-10,5
AT1G75440,0.46,4.29652E-13,6.59301E-09,5
AT5G08290,0.46,9.69276E-13,1.48735E-08,5
AT5G19770,0.46,3.39891E-09,5.21563E-05,5
AT4G25690,0.46,6.85753E-13,1.05229E-08,5
AT5G45130,0.46,4.7346E-11,7.26524E-07,5
AT3G02720,0.46,2.84211E-17,4.36121E-13,5
AT1G14685,0.46,5.58093E-15,8.56394E-11,5
AT5G53300,0.46,5.16133E-12,7.92005E-08,5
AT5G05010,0.46,2.8863E-12,4.42903E-08,5
AT3G53750,0.46,2.49792E-09,3.83306E-05,5
AT3G04570,0.46,1.25221E-10,1.92151E-06,5
AT3G53610,0.46,9.45781E-12,1.4513E-07,5
AT1G54830,0.45,5.47897E-13,8.40748E-09,5
AT4G31920,0.45,8.6801E-15,1.33196E-10,5
AT1G16240,0.45,1.2044E-12,1.84815E-08,5
AT4G18570,0.45,1.62306E-10,2.49059E-06,5
AT2G45310,0.45,9.50606E-13,1.4587E-08,5
AT5G64170,0.45,8.92355E-18,1.36932E-13,5
AT5G63380,0.45,6.67062E-16,1.02361E-11,5
AT2G40830,0.45,3.8895E-16,5.96844E-12,5
AT1G36050,0.45,2.73674E-17,4.19953E-13,5
AT1G03430,0.45,2.38121E-15,3.65397E-11,5
AT4G39050,0.45,5.98069E-16,9.17737E-12,5
AT2G37480,0.45,3.19929E-13,4.9093E-09,5
AT1G58190,0.45,1.76562E-14,2.70934E-10,5
AT5G51040,0.45,1.30523E-09,2.00288E-05,5
AT3G20960,0.45,1.2402E-14,1.90309E-10,5
AT4G35030,0.45,7.96019E-15,1.22149E-10,5
AT2G43570,0.45,1.09489E-12,1.68011E-08,5
AT3G50210,0.45,2.22865E-16,3.41987E-12,5
AT2G36050,0.45,2.18912E-11,3.35921E-07,5
AT1G32050,0.45,6.85158E-10,1.05138E-05,5
AT1G12810,0.45,1.01167E-14,1.55241E-10,5
AT3G13410,0.45,4.50178E-11,6.90798E-07,5
AT4G03100,0.45,1.84622E-09,2.83303E-05,5
AT4G33360,0.45,1.7618E-12,2.70348E-08,5
AT1G28280,0.45,6.90621E-15,1.05976E-10,5
AT5G51400,0.44,8.85071E-14,1.35814E-09,5
AT1G17730,0.44,4.14191E-14,6.35576E-10,5
AT1G02816,0.44,6.82975E-10,1.04803E-05,5
AT3G12600,0.44,2.40873E-14,3.6962E-10,5
AT3G10640,0.44,6.96803E-19,1.06924E-14,5
AT3G51160,0.44,8.34617E-10,1.28072E-05,5
AT3G01340,0.44,8.45186E-13,1.29694E-08,5
AT2G45140,0.44,6.91768E-12,1.06152E-07,5
AT4G27860,0.44,1.80781E-09,2.77408E-05,5
AT4G25130,0.44,1.81839E-14,2.79033E-10,5
AT1G50670,0.44,1.02032E-11,1.56568E-07,5
AT5G10840,0.44,9.83596E-10,1.50933E-05,5
AT3G04080,0.44,1.7878E-15,2.74338E-11,5
AT3G14230,0.44,8.46194E-11,1.29848E-06,5
AT2G26650,0.44,8.68934E-15,1.33338E-10,5
AT2G31200,0.44,2.26348E-09,3.47331E-05,5
AT4G32530,0.44,2.20393E-07,0.003381937,5
AT2G25180,0.44,1.60728E-14,2.46638E-10,5
AT2G37678,0.43,3.00611E-15,4.61287E-11,5
AT3G22530,0.43,2.52623E-16,3.8765E-12,5
AT1G78300,0.43,1.1085E-07,0.001700987,5
AT4G35830,0.43,7.61277E-10,1.16818E-05,5
AT2G44500,0.43,7.13952E-12,1.09556E-07,5
AT1G76150,0.43,3.06694E-14,4.70622E-10,5
AT1G51405,0.43,9.47498E-12,1.45394E-07,5
AT3G27090,0.43,1.83991E-11,2.82334E-07,5
AT3G22845,0.43,2.51506E-09,3.85936E-05,5
AT3G55440,0.43,2.57917E-08,0.000395774,5
AT5G60360,0.43,4.10551E-08,0.00062999,5
AT5G44210,0.43,1.70633E-19,2.61837E-15,5
AT1G73740,0.43,2.26388E-08,0.000347393,5
AT1G53910,0.43,2.55576E-12,3.92181E-08,5
AT5G62610,0.43,1.01466E-16,1.557E-12,5
AT5G49170,0.43,7.31905E-16,1.12311E-11,5
AT1G14740,0.43,1.85469E-12,2.84603E-08,5
AT5G39730,0.43,8.34081E-09,0.00012799,5
AT3G51670,0.43,1.0228E-07,0.001569485,5
AT2G32590,0.43,2.60958E-17,4.0044E-13,5
AT5G42420,0.43,5.60616E-12,8.60265E-08,5
AT3G54680,0.43,1.27941E-18,1.96326E-14,5
AT1G66240,0.43,1.35107E-07,0.002073221,5
AT3G12490,0.43,8.39636E-10,1.28842E-05,5
AT5G37740,0.43,4.25188E-10,6.52451E-06,5
AT3G30380,0.43,3.1204E-18,4.78826E-14,5
AT5G62390,0.43,2.48312E-09,3.81035E-05,5
AT5G45410,0.43,9.54567E-14,1.46478E-09,5
AT3G17100,0.42,1.49044E-08,0.000228707,5
AT4G39220,0.42,1.27912E-10,1.96281E-06,5
AT4G00570,0.42,2.65868E-15,4.07974E-11,5
AT3G52920,0.42,1.5349E-07,0.002355299,5
AT1G76790,0.42,2.07447E-08,0.000318327,5
AT4G27720,0.42,3.21639E-14,4.93555E-10,5
AT3G19420,0.42,5.04035E-15,7.73442E-11,5
AT4G27500,0.42,8.01664E-10,1.23015E-05,5
AT2G46225,0.42,9.49107E-14,1.4564E-09,5
AT4G17890,0.42,2.40322E-13,3.68773E-09,5
AT1G56423,0.42,1.01377E-14,1.55563E-10,5
AT5G09620,0.42,1.3759E-11,2.11132E-07,5
AT5G04860,0.42,5.75472E-10,8.83061E-06,5
AT1G16180,0.42,2.18344E-15,3.35049E-11,5
AT1G53750,0.42,8.40106E-11,1.28914E-06,5
AT2G40620,0.42,1.03042E-07,0.001581177,5
AT1G17290,0.42,5.62101E-14,8.62543E-10,5
AT5G62680,0.42,9.52379E-16,1.46143E-11,5
AT3G57870,0.42,8.87629E-08,0.001362066,5
AT2G37620,0.42,6.68408E-14,1.02567E-09,5
AT3G61590,0.42,3.98219E-12,6.11067E-08,5
AT4G30996,0.41,1.39883E-11,2.1465E-07,5
AT5G11090,0.41,3.13868E-18,4.8163E-14,5
AT3G22104,0.41,1.66021E-15,2.5476E-11,5
AT3G11690,0.41,1.35132E-14,2.0736E-10,5
AT1G24160,0.41,3.39933E-18,5.21627E-14,5
AT5G45430,0.41,1.86263E-14,2.85821E-10,5
AT3G61580,0.41,3.71771E-07,0.005704824,5
AT3G62660,0.41,1.31017E-10,2.01046E-06,5
AT4G02500,0.41,1.92219E-07,0.002949599,5
AT5G40650,0.41,5.45345E-12,8.36832E-08,5
AT2G25490,0.41,1.03745E-07,0.001591964,5
AT5G57700,0.41,9.11592E-14,1.39884E-09,5
AT5G58430,0.41,2.77817E-09,4.2631E-05,5
AT4G03020,0.41,4.63711E-17,7.11565E-13,5
AT3G13470,0.41,1.0813E-10,1.65925E-06,5
AT2G39720,0.41,2.19243E-18,3.36428E-14,5
AT1G02430,0.41,4.1648E-12,6.39088E-08,5
AT4G14490,0.41,1.06364E-12,1.63215E-08,5
AT5G16880,0.41,3.74295E-09,5.74356E-05,5
AT3G27520,0.41,1.34775E-18,2.06812E-14,5
AT1G06210,0.41,3.59595E-15,5.51798E-11,5
AT4G39820,0.41,9.22839E-17,1.4161E-12,5
AT3G15710,0.41,7.76746E-11,1.19192E-06,5
AT4G00360,0.41,4.92456E-10,7.55673E-06,5
AT2G42790,0.41,2.6845E-14,4.11936E-10,5
AT2G03120,0.41,3.76847E-10,5.78272E-06,5
AT5G63030,0.41,2.11408E-11,3.24405E-07,5
AT4G11850,0.41,2.90942E-13,4.46451E-09,5
AT1G49300,0.41,6.39523E-11,9.81348E-07,5
AT3G09740,0.41,3.36479E-12,5.16327E-08,5
AT5G53760,0.41,4.60648E-13,7.06865E-09,5
AT1G03210,0.40,3.35599E-11,5.14977E-07,5
AT3G54110,0.40,1.09685E-12,1.68311E-08,5
AT5G24890,0.40,2.53945E-10,3.89678E-06,5
AT5G18860,0.40,6.64748E-12,1.02006E-07,5
AT3G08880,0.40,2.02558E-19,3.10826E-15,5
AT1G76030,0.40,2.25982E-08,0.000346769,5
AT5G03080,0.40,5.79827E-14,8.89744E-10,5
AT3G59760,0.40,3.14414E-11,4.82468E-07,5
AT2G41410,0.40,1.87433E-08,0.000287616,5
AT5G56910,0.40,1.30355E-18,2.00029E-14,5
AT5G26290,0.40,8.26875E-11,1.26884E-06,5
AT1G43130,0.40,2.33842E-17,3.58831E-13,5
AT4G25360,0.40,1.17763E-13,1.80708E-09,5
AT3G20800,0.40,2.67953E-13,4.11173E-09,5
AT2G33590,0.40,2.45554E-10,3.76803E-06,5
AT2G20590,0.40,1.28727E-10,1.97532E-06,5
AT1G78020,0.40,1.26759E-11,1.94511E-07,5
AT1G14830,0.40,1.70104E-13,2.61025E-09,5
AT3G48330,0.40,3.27904E-15,5.03169E-11,5
AT1G52200,0.40,1.86745E-07,0.0028656,5
AT5G42850,0.40,2.92024E-10,4.48111E-06,5
AT3G10940,0.40,9.84441E-18,1.51062E-13,5
AT3G27190,0.40,1.02849E-20,1.57822E-16,5
AT3G24160,0.40,2.591E-11,3.97588E-07,5
AT5G07370,0.40,1.37168E-13,2.10485E-09,5
AT5G41950,0.40,3.66271E-14,5.62043E-10,5
AT5G05820,0.40,5.31311E-14,8.15297E-10,5
AT2G36300,0.39,6.35819E-10,9.75664E-06,5
AT2G21520,0.39,2.07639E-17,3.18622E-13,5
AT4G04340,0.39,1.07103E-15,1.6435E-11,5
AT4G10140,0.39,2.19506E-12,3.36833E-08,5
AT5G67450,0.39,2.92586E-07,0.004489728,5
AT5G51430,0.39,3.57903E-14,5.49203E-10,5
AT5G47960,0.39,2.7654E-15,4.24351E-11,5
AT5G05460,0.39,1.68278E-14,2.58222E-10,5
AT4G36910,0.39,2.30076E-18,3.53051E-14,5
AT4G29330,0.39,1.23871E-10,1.9008E-06,5
AT5G40760,0.39,9.34488E-16,1.43397E-11,5
AT2G24180,0.39,1.53823E-13,2.36041E-09,5
AT5G62220,0.39,3.03734E-15,4.6608E-11,5
AT5G24520,0.39,4.85179E-15,7.44507E-11,5
AT3G04880,0.39,1.66322E-14,2.55221E-10,5
AT5G52210,0.39,5.30395E-17,8.1389E-13,5
AT1G05440,0.39,9.03684E-09,0.00013867,5
AT1G12500,0.39,1.60174E-16,2.45787E-12,5
AT3G12740,0.39,9.06186E-15,1.39054E-10,5
AT1G57820,0.39,7.96607E-08,0.001222393,5
AT1G27000,0.39,1.76229E-15,2.70424E-11,5
AT5G42090,0.39,1.32643E-08,0.000203541,5
AT4G39990,0.39,6.00616E-10,9.21645E-06,5
AT4G09000,0.39,1.77014E-08,0.000271628,5
AT4G14420,0.39,1.77357E-09,2.72154E-05,5
AT1G58280,0.39,4.82261E-13,7.40029E-09,5
AT2G05940,0.39,1.08901E-09,1.67109E-05,5
AT1G31070,0.38,3.20569E-11,4.91913E-07,5
AT2G39960,0.38,1.56233E-08,0.000239739,5
AT1G60780,0.38,4.57074E-10,7.0138E-06,5
AT4G29040,0.38,3.37057E-10,5.17214E-06,5
AT3G47460,0.38,6.12208E-11,9.39434E-07,5
AT4G00900,0.38,1.68978E-11,2.59297E-07,5
AT1G67730,0.38,9.03302E-10,1.38612E-05,5
AT3G54960,0.38,6.06507E-07,0.009306847,5
AT2G38820,0.38,1.40085E-08,0.000214961,5
AT3G46000,0.38,4.8161E-10,7.3903E-06,5
AT4G19640,0.38,3.496E-10,5.36461E-06,5
AT2G17420,0.38,3.37698E-08,0.000518197,5
AT1G23260,0.38,2.28483E-10,3.50607E-06,5
AT4G02570,0.38,1.0959E-08,0.000168166,5
AT3G11650,0.38,4.61364E-10,7.07963E-06,5
AT1G10290,0.38,5.12486E-11,7.8641E-07,5
AT1G78600,0.38,1.59531E-16,2.448E-12,5
AT5G20250,0.38,8.59275E-09,0.000131856,5
AT1G01820,0.38,7.95579E-13,1.22082E-08,5
AT1G08820,0.38,5.13565E-13,7.88065E-09,5
AT5G60640,0.38,2.00103E-10,3.07058E-06,5
AT3G04710,0.38,2.24014E-13,3.4375E-09,5
AT2G16500,0.38,1.44892E-09,2.22337E-05,5
AT4G37820,0.38,1.11535E-12,1.7115E-08,5
AT1G74380,0.38,4.99025E-09,7.65754E-05,5
AT5G05370,0.38,2.45849E-08,0.000377256,5
AT3G58600,0.38,6.17208E-14,9.47106E-10,5
AT5G58060,0.38,1.87059E-09,2.87041E-05,5
AT5G42860,0.38,2.0018E-09,3.07175E-05,5
AT4G23850,0.38,1.04196E-12,1.59889E-08,5
AT3G20820,0.38,2.5044E-12,3.843E-08,5
AT5G62920,0.38,5.38238E-09,8.25926E-05,5
AT5G57150,0.38,5.07277E-11,7.78417E-07,5
AT3G48880,0.38,8.94679E-14,1.37288E-09,5
AT5G63950,0.38,5.94484E-09,9.12236E-05,5
AT5G62200,0.38,8.72484E-13,1.33883E-08,5
AT1G68000,0.38,3.70058E-13,5.67854E-09,5
AT5G50350,0.38,1.4354E-14,2.20263E-10,5
AT4G25660,0.38,1.07791E-14,1.65406E-10,5
AT1G23960,0.38,2.55583E-10,3.92192E-06,5
AT1G12110,0.38,6.09515E-11,9.35301E-07,5
AT5G62410,0.37,6.86922E-12,1.05408E-07,5
AT1G64850,0.37,9.97459E-10,1.5306E-05,5
AT2G47490,0.37,7.32567E-12,1.12412E-07,5
AT2G44730,0.37,1.86415E-12,2.86054E-08,5
AT5G38300,0.37,8.69907E-08,0.001334872,5
AT2G16280,0.37,3.31798E-13,5.09144E-09,5
AT2G45980,0.37,1.93968E-09,2.97644E-05,5
AT5G26670,0.37,3.50372E-14,5.37647E-10,5
AT1G66260,0.37,6.81246E-08,0.001045373,5
AT3G21610,0.37,3.00661E-15,4.61365E-11,5
AT1G26670,0.37,4.65961E-11,7.15017E-07,5
AT1G15860,0.37,2.32121E-13,3.5619E-09,5
AT5G18580,0.37,5.05633E-11,7.75893E-07,5
AT3G62560,0.37,3.65608E-18,5.61025E-14,5
AT1G53310,0.37,6.72964E-08,0.001032663,5
AT2G47000,0.37,5.30417E-10,8.13925E-06,5
AT5G19160,0.37,4.31961E-14,6.62844E-10,5
AT1G10780,0.37,8.84251E-10,1.35688E-05,5
AT3G13690,0.37,6.3229E-13,9.7025E-09,5
AT5G40670,0.37,1.08628E-15,1.6669E-11,5
AT1G06930,0.37,2.34934E-07,0.003605057,5
AT3G50550,0.37,2.57925E-12,3.95786E-08,5
AT3G03100,0.37,2.57783E-08,0.000395569,5
AT1G12360,0.37,1.0343E-11,1.58713E-07,5
AT1G12440,0.37,3.88923E-10,5.96803E-06,5
AT1G27970,0.37,2.88883E-08,0.000443291,5
AT5G16050,0.37,4.2006E-09,6.44583E-05,5
AT1G59610,0.37,1.31732E-12,2.02143E-08,5
AT5G19860,0.37,8.99025E-12,1.37955E-07,5
AT1G09815,0.37,3.61224E-09,5.54298E-05,5
AT2G04900,0.37,2.27351E-09,3.48871E-05,5
AT1G17370,0.37,1.8905E-07,0.002900975,5
AT3G63420,0.37,3.39387E-13,5.20789E-09,5
AT1G06290,0.37,5.12066E-13,7.85765E-09,5
AT2G03810,0.36,3.69347E-15,5.66764E-11,5
AT2G35810,0.36,6.76834E-11,1.0386E-06,5
AT5G01800,0.36,4.17654E-12,6.4089E-08,5
AT4G23740,0.36,6.24213E-12,9.57855E-08,5
AT5G41070,0.36,4.6827E-11,7.1856E-07,5
AT1G77610,0.36,1.59625E-09,2.44944E-05,5
AT3G01050,0.36,7.37691E-16,1.13199E-11,5
AT3G08760,0.36,8.99199E-12,1.37982E-07,5
AT5G48810,0.36,6.28891E-09,9.65033E-05,5
AT1G05805,0.36,7.69823E-12,1.18129E-07,5
AT5G54670,0.36,8.81938E-11,1.35333E-06,5
AT3G58730,0.36,8.47358E-09,0.000130027,5
AT2G22300,0.36,5.44838E-14,8.36054E-10,5
AT1G17050,0.36,4.17789E-09,6.41098E-05,5
AT2G26370,0.36,4.89267E-10,7.5078E-06,5
AT4G10610,0.36,2.15493E-09,3.30673E-05,5
AT2G46080,0.36,2.15428E-15,3.30574E-11,5
AT1G52340,0.36,1.68239E-10,2.58162E-06,5
AT2G18040,0.36,1.22691E-07,0.001882689,5
AT4G17190,0.36,1.47924E-11,2.2699E-07,5
AT1G10150,0.36,4.0257E-10,6.17744E-06,5
AT5G35730,0.36,1.62793E-10,2.49805E-06,5
AT2G41310,0.36,3.19262E-11,4.89907E-07,5
AT1G49005,0.36,1.00726E-12,1.54565E-08,5
AT2G32980,0.36,1.99159E-12,3.05609E-08,5
AT3G01540,0.36,3.81834E-10,5.85924E-06,5
AT1G23040,0.36,4.1038E-08,0.000629728,5
AT3G61898,0.36,6.15176E-11,9.43988E-07,5
AT1G01050,0.36,1.99744E-07,0.003065074,5
AT1G43890,0.36,2.43156E-09,3.73123E-05,5
AT5G02100,0.36,3.67694E-12,5.64226E-08,5
AT1G65590,0.35,4.84246E-12,7.43076E-08,5
AT1G16920,0.35,5.90766E-07,0.009065308,5
AT4G17460,0.35,2.17386E-07,0.003335794,5
AT3G12260,0.35,4.09166E-07,0.006278646,5
AT1G57620,0.35,1.68238E-07,0.00258162,5
AT1G32700,0.35,1.21665E-07,0.001866943,5
AT1G50710,0.35,1.74147E-13,2.67229E-09,5
AT5G20620,0.35,8.29336E-10,1.27262E-05,5
AT1G15210,0.35,1.33457E-07,0.002047901,5
AT1G64330,0.35,7.84896E-10,1.20442E-05,5
AT2G01970,0.35,1.05969E-11,1.6261E-07,5
AT3G54250,0.35,4.98107E-11,7.64345E-07,5
AT5G65920,0.35,1.02348E-10,1.57052E-06,5
AT3G23600,0.35,2.12366E-09,3.25875E-05,5
AT3G63430,0.35,3.7409E-15,5.74041E-11,5
AT3G52850,0.35,2.88289E-11,4.4238E-07,5
AT3G03310,0.35,2.23372E-11,3.42765E-07,5
AT5G05170,0.35,1.05539E-07,0.001619495,5
AT1G02170,0.35,5.81853E-11,8.92854E-07,5
AT2G36885,0.35,1.07661E-13,1.65205E-09,5
AT5G59160,0.35,1.511E-11,2.31864E-07,5
AT4G13370,0.35,5.29185E-11,8.12035E-07,5
AT1G67035,0.35,1.22418E-08,0.00018785,5
AT4G34450,0.35,5.24919E-08,0.000805489,5
AT5G08410,0.35,2.48547E-15,3.81395E-11,5
AT1G07630,0.35,1.29142E-17,1.98168E-13,5
AT3G52090,0.35,4.79797E-08,0.000736248,5
AT3G26050,0.35,3.69469E-10,5.66951E-06,5
AT5G51280,0.35,7.46157E-14,1.14498E-09,5
