"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT1G27020",1.14387708113314e-54,0.364834082313044,0.235,0.052,2.28089089977947e-50
"HTA12",2.17369137741157e-54,0.298325476178093,0.479,0.18,4.33434060655866e-50
"SPDSYN2",9.61342612211788e-54,0.274628394684216,0.699,0.379,1.9169171687503e-49
"AT3G56230",1.00840836500801e-53,0.332232707427634,0.577,0.263,2.01076627982597e-49
"AT1G68500",1.22607684684652e-53,0.751212541363091,0.399,0.133,2.44479723261195e-49
"UGLYAH",1.3456758998744e-53,0.277401550046239,0.636,0.315,2.68327774434956e-49
"POT6",2.44671646339732e-53,0.34218436954307,0.676,0.35,4.87875262801426e-49
"EFL3",3.96611770456193e-53,0.663531525725944,0.634,0.33,7.90843870289649e-49
"BHLH148",1.19273085622138e-52,0.421300392975496,0.692,0.389,2.37830532730543e-48
"AT1G18290",1.5128534009917e-52,0.36962160129331,0.499,0.213,3.01662968157745e-48
"AT1G11170",1.8469332367232e-52,0.289404423709734,0.286,0.069,3.68278487402606e-48
"AGL42",3.59620498079991e-52,0.29899319470292,0.286,0.066,7.17083273171502e-48
"BT1",3.59890973863418e-52,0.34540282225946,0.704,0.379,7.17622601883656e-48
"AT3G24190",3.69994603688313e-52,0.26825245138705,0.433,0.157,7.37769239754496e-48
"MYB34",4.42404914620105e-52,0.357426105565105,0.464,0.176,8.82155399752489e-48
"AT3G47200",9.56179479453233e-52,0.261767556501405,0.413,0.142,1.90662188202975e-47
"BCE2",1.16296862883194e-51,0.512741139964819,0.569,0.292,2.31895944589088e-47
"AT1G80360",1.25089382529478e-51,0.34871230344724,0.672,0.373,2.4942822876378e-47
"AT2G43540",1.43090015563064e-51,0.359605603385484,0.594,0.295,2.85321491032749e-47
"AT5G58787",2.94961451094472e-51,0.320192156560411,0.705,0.383,5.88153133482378e-47
"AT5G17000",4.89265422540246e-51,0.395346547612305,0.334,0.101,9.75595252545251e-47
"AT5G01520",1.00282732585272e-50,0.321155488413375,0.409,0.14,1.99963768775032e-46
"BBX20",3.08858329545346e-50,0.48798546369105,0.699,0.388,6.1586350911342e-46
"AT4G34920",1.77070045578215e-49,0.384284861440882,0.529,0.234,3.53077670882961e-45
"AT5G15790",1.81887034853968e-49,0.29335730125323,0.404,0.141,3.62682747498813e-45
"IAA10",1.96235896510148e-49,0.327815564408529,0.672,0.356,3.91294377641236e-45
"AT4G25710",2.68084732371227e-49,0.295947105771999,0.507,0.251,5.34560956348228e-45
"AT4G19670",3.43287018991777e-49,0.337790915493938,0.687,0.39,6.84514315869604e-45
"AT2G05632",6.98427953841433e-48,0.428741617543763,0.584,0.282,1.39266533995982e-43
"AT4G01140",1.12051697667729e-47,0.437109651280627,0.687,0.385,2.23431085149451e-43
"PER15",9.63948476931177e-47,0.264710905603421,0.126,0.009,1.92211326300077e-42
